loss_name,status,trained_epochs,best_epoch,best_valid_macro_f1,best_valid_loss,test_loss,test_top1,test_top2,test_acc,test_balanced_acc,test_macro_f1,test_weighted_f1,test_precision_macro,test_recall_macro,test_ovr_roc_auc_macro,test_ovr_pr_auc_macro,checkpoint_path
cb_focal_ce,success,43,33,0.9959677091544971,0.011104099703516113,0.7986832020788615,0.7740384615384616,0.8509615384615384,0.7614213197969543,0.7474324324324324,0.7264154208194906,0.7235116939586601,0.8491395165528114,0.7474324324324324,0.946894702337256,0.8983735778824395,E:\Paper\Computer-Vision-for-Medicine\MRI_Loss\checkpoints\best_ResNet_layer2+GCSA_cb_focal_ce.pt
ordinal_focal_mse,success,28,18,0.995967741935484,0.01691922189534775,1.304706710370038,0.7620192307692307,0.8173076923076923,0.748730964467005,0.7335017626321974,0.7104191804006073,0.7078929122143636,0.8446428571428571,0.7335017626321974,0.94498698230401,0.9016818111995355,E:\Paper\Computer-Vision-for-Medicine\MRI_Loss\checkpoints\best_ResNet_layer2+GCSA_ordinal_focal_mse.pt
sce,success,40,30,0.9928464942421472,0.08549817691008295,2.7465168362653527,0.7884615384615384,0.8894230769230769,0.7766497461928934,0.7625323149236193,0.7530001888268291,0.7520429655060688,0.8440114890819117,0.7625323149236193,0.9397761780379837,0.8714062141334759,E:\Paper\Computer-Vision-for-Medicine\MRI_Loss\checkpoints\best_ResNet_layer2+GCSA_sce.pt
gce,success,44,34,0.9908101594040765,0.018065219429778217,0.3111389008974164,0.7836538461538461,0.8629807692307693,0.7715736040609137,0.7625955458564154,0.7401643925377737,0.7365189920969961,0.8422230192392992,0.7625955458564154,0.9227559750896577,0.8433017280629546,E:\Paper\Computer-Vision-for-Medicine\MRI_Loss\checkpoints\best_ResNet_layer2+GCSA_gce.pt
dast,success,31,21,0.9919349593495935,0.41153045850140707,0.6522084268239828,0.7903846153846155,0.8725961538461539,0.7842639593908629,0.7755287896592246,0.7565731132666617,0.751747128933145,0.8575930729106958,0.7755287896592246,0.9261469361527138,0.8445459961728463,E:\Paper\Computer-Vision-for-Medicine\MRI_Loss\checkpoints\best_ResNet_layer2+GCSA_dast.pt
pcol,success,21,11,0.9859028340080971,0.05305735906586051,1.3798622898757458,0.7788461538461539,0.8509615384615384,0.766497461928934,0.7536368977673324,0.7341569287617892,0.7316480396388279,0.8457813458181989,0.7536368977673324,0.9434453313441385,0.8862109413534278,E:\Paper\Computer-Vision-for-Medicine\MRI_Loss\checkpoints\best_ResNet_layer2+GCSA_pcol.pt
aom,success,43,33,0.9939514170040485,0.018910995672091042,1.5273527718796127,0.8149038461538461,0.8774038461538461,0.8045685279187818,0.7999206815511164,0.7814401819704255,0.7752421873627228,0.8673457859456203,0.7999206815511164,0.9633887504727853,0.934278259584095,E:\Paper\Computer-Vision-for-Medicine\MRI_Loss\checkpoints\best_ResNet_layer2+GCSA_aom.pt
