loss_name,status,trained_epochs,best_epoch,best_valid_macro_f1,test_loss,test_top1,test_top3,test_acc,test_balanced_acc,test_macro_f1,test_weighted_f1,test_precision_macro,test_recall_macro,test_qwk,test_mae,test_ovr_roc_auc_macro,test_ovr_pr_auc_macro,checkpoint_path
cb_focal_ce,success,40,34,0.7888114057686593,0.09315497193176905,0.8653665413533834,0.9910714285714286,0.8662006989515726,0.8156454625397275,0.8025780378175517,0.8661512554674897,0.7924436645184344,0.8156454625397275,0.8602987843889213,0.242636039853096,0.9761155351621156,0.8665057515604652,E:\Coding\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer3+MECS_cb_focal_ce.pt
ordinal_focal_mse,success,39,29,0.8003808437345208,0.39674257135225666,0.8814484126984127,0.9900793650793651,0.8806789815277084,0.7916533549487206,0.8118703558262922,0.8787243481405683,0.8429874970835197,0.7916533549487206,0.8813210430209627,0.21467798948287964,0.9750689199199157,0.8550197971861601,E:\Coding\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer3+MECS_ordinal_focal_mse.pt
sce,success,40,39,0.808785358089849,1.1717363946021548,0.8875574352548037,0.9885912698412699,0.8871692461308038,0.7969060169972914,0.8156117768549345,0.8840246716889734,0.8370204785575188,0.7969060169972914,0.8661982478829393,0.2186719924211502,0.9723033100870421,0.87965760709119,E:\Coding\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer3+MECS_sce.pt
gce,success,40,30,0.8010570787298043,0.17764898921762193,0.8672201336675021,0.9801587301587301,0.8666999500748876,0.7263947032673629,0.7426505173908305,0.8621515266723725,0.7769604096898226,0.7263947032673629,0.8414313957382288,0.2611083388328552,0.9624963227280838,0.8043642468909379,E:\Coding\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer3+MECS_gce.pt
dast,success,40,33,0.8066182624609456,0.8177609623424591,0.8758093149540518,0.9637896825396826,0.8756864702945582,0.803860095903483,0.816713962532191,0.873015557634752,0.8316247896733611,0.803860095903483,0.8688290627510307,0.2291562706232071,0.9575671051066456,0.8424224077520123,E:\Coding\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer3+MECS_dast.pt
pcol,success,26,16,0.7916292106072323,0.5239449118574461,0.8615810359231413,0.9866071428571429,0.8617074388417374,0.7547768469936299,0.7689372384201426,0.8561272416607398,0.7954227588527416,0.7547768469936299,0.8348530101026688,0.2735896110534668,0.9693760547894769,0.8393296977839562,E:\Coding\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer3+MECS_pcol.pt
aom,success,40,39,0.8161430779550802,0.5295861437029782,0.8905336257309941,0.9880952380952381,0.890164752870694,0.783306204065498,0.8172313491936201,0.8867598205506316,0.859104985204705,0.783306204065498,0.8714618165682803,0.21268098056316376,0.976698049874887,0.8737602413292886,E:\Coding\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer3+MECS_aom.pt
