run_tag,loss_name,status,dast_tau,dast_gamma,trained_epochs,best_epoch,best_valid_macro_f1,best_valid_loss,test_loss,test_top1,test_top3,test_acc,test_balanced_acc,test_macro_f1,test_weighted_f1,test_precision_macro,test_recall_macro,test_qwk,test_mae,test_ovr_roc_auc_macro,test_ovr_pr_auc_macro,checkpoint_path
dast_tune_tau0p5_gamma1,dast,success,0.5,1.0,45,30,0.8141613802342479,0.5470422196846741,0.5583966625115228,0.8723370927318296,0.9697420634920635,0.872191712431353,0.8054960027139496,0.8179227397269356,0.8727886716432208,0.8377467283316279,0.8054960027139496,0.8414651184718653,0.25861209630966187,0.9652067082876254,0.8532611641552578,E:\Paper\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer3+MECS_dast_dast_tune_tau0p5_gamma1.pt
