loss_name,status,trained_epochs,best_epoch,best_valid_macro_f1,test_loss,test_top1,test_top3,test_acc,test_balanced_acc,test_macro_f1,test_weighted_f1,test_precision_macro,test_recall_macro,test_qwk,test_mae,test_ovr_roc_auc_macro,test_ovr_pr_auc_macro,checkpoint_path
ce,success,60,50,0.8578328272814251,0.5622336831913257,0.8898809523809523,0.9910714285714286,0.889166250624064,0.8006541260029578,0.8227529996421413,0.8873547547312091,0.8512386264237943,0.8006541260029578,0.8647385601268263,0.21667498350143433,0.9797706262909067,0.8925251853216423,E:\Coding\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer3+MDFA_ce.pt
cb_focal_ce,success,57,42,0.8466195758820877,0.09250169958792707,0.8690476190476191,0.9905753968253969,0.8681977034448327,0.8297145922719118,0.7964229126538033,0.8706828876641088,0.7685290281772895,0.8297145922719118,0.8745931169805933,0.23115326464176178,0.9769964142317554,0.8735056343888051,E:\Coding\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer3+MDFA_cb_focal_ce.pt
ordinal_focal_mse,success,60,49,0.8578840971772378,0.4081085840857307,0.8981481481481481,0.9885912698412699,0.8996505242136795,0.8258568140591451,0.8420170495987568,0.8976114510530054,0.8603839153392195,0.8258568140591451,0.8837956903626917,0.19071392714977264,0.9813302688200733,0.8902880353963288,E:\Coding\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer3+MDFA_ordinal_focal_mse.pt
sce,success,52,37,0.851329675051692,1.264158518030493,0.8774801587301587,0.9890873015873016,0.8766849725411883,0.7727317258083651,0.7886005699289633,0.8763723443141509,0.8154185772240952,0.7727317258083651,0.8504166026342638,0.2461308091878891,0.9754348975635251,0.852850175928747,E:\Coding\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer3+MDFA_sce.pt
gce,success,60,55,0.7976834274665956,0.15739534516695036,0.8872354497354498,0.9761904761904762,0.8886669995007489,0.8172908338757628,0.8104733818022903,0.8885096190904894,0.8105844491089378,0.8172908338757628,0.8802759449401917,0.2051922082901001,0.9657290547764941,0.841238312391655,E:\Coding\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer3+MDFA_gce.pt
dast,success,60,53,0.8533859701328576,0.8000538604600089,0.8956679894179894,0.9662698412698413,0.8971542685971043,0.7790481819761336,0.8118829840935585,0.8948724475732963,0.8527271554957466,0.7790481819761336,0.8883935226257997,0.1897154301404953,0.9530376124325006,0.8331952714615017,E:\Coding\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer3+MDFA_dast.pt
pcol,success,52,37,0.8357880955989241,0.46432984849467634,0.8913690476190477,0.9905753968253969,0.890664003994009,0.7989193606170375,0.828750615637462,0.8887530653173378,0.8643258597904149,0.7989193606170375,0.8762524104875504,0.20818771421909332,0.9764912053435701,0.8800796291801728,E:\Coding\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer3+MDFA_pcol.pt
aom,success,59,44,0.8422431690931195,0.5549979834190925,0.8869047619047619,0.9875992063492064,0.8861707438841737,0.7924007364461628,0.803189187864602,0.8873099199420165,0.8192376195378117,0.7924007364461628,0.8751452015773495,0.21118322014808655,0.9760892098385009,0.8727356162867731,E:\Coding\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer3+MDFA_aom.pt
