run_tag,loss_name,status,dast_tau,dast_gamma,trained_epochs,best_epoch,best_valid_macro_f1,best_valid_loss,test_loss,test_top1,test_top3,test_acc,test_balanced_acc,test_macro_f1,test_weighted_f1,test_precision_macro,test_recall_macro,test_qwk,test_mae,test_ovr_roc_auc_macro,test_ovr_pr_auc_macro,checkpoint_path
dast_tune_tau1p5_gamma1p5,dast,success,1.5,1.5,48,33,0.8172825276382837,1.0801402215774243,1.0802220437261794,0.8827537593984962,0.9553571428571429,0.8826759860209685,0.7829371527855015,0.8018063585467764,0.8793125506246189,0.8255837334357271,0.7829371527855015,0.8730715870875502,0.2186719924211502,0.95068824209838,0.8178400623636188,E:\Paper\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer3+MECS_dast_dast_tune_tau1p5_gamma1p5.pt
