run_tag,loss_name,status,dast_tau,dast_gamma,trained_epochs,best_epoch,best_valid_macro_f1,best_valid_loss,test_loss,test_top1,test_top3,test_acc,test_balanced_acc,test_macro_f1,test_weighted_f1,test_precision_macro,test_recall_macro,test_qwk,test_mae,test_ovr_roc_auc_macro,test_ovr_pr_auc_macro,checkpoint_path
dast_tune_tau1_gamma1,dast,success,1.0,1.0,60,53,0.829406397504866,0.9957001300958487,0.9872237737216647,0.8880534670008354,0.9603174603174603,0.8876684972541188,0.792708175370321,0.8269156025691266,0.8848907703513766,0.8767273016740293,0.792708175370321,0.8819859667053438,0.20619072020053864,0.9475202709011249,0.845403816509972,E:\Paper\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer3+MECS_dast_dast_tune_tau1_gamma1.pt
