loss_name,status,trained_epochs,best_epoch,best_valid_macro_f1,test_loss,test_top1,test_top3,test_acc,test_balanced_acc,test_macro_f1,test_weighted_f1,test_precision_macro,test_recall_macro,test_qwk,test_mae,test_ovr_roc_auc_macro,test_ovr_pr_auc_macro,checkpoint_path
dast,success,50,50,0.818715177149063,0.8103705181015862,0.8821010860484545,0.9654344193817878,0.8816774837743385,0.7780240499775857,0.8127382907959904,0.879438045437155,0.8604170536410767,0.7780240499775857,0.8781082353115418,0.21318022906780243,0.9575375544671468,0.8464785681989516,E:\Paper\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer3+MECS_dast.pt
