loss_name,status,trained_epochs,best_epoch,best_valid_macro_f1,test_loss,test_top1,test_top3,test_acc,test_balanced_acc,test_macro_f1,test_weighted_f1,test_precision_macro,test_recall_macro,test_qwk,test_mae,test_ovr_roc_auc_macro,test_ovr_pr_auc_macro,checkpoint_path
ce,success,60,59,0.8263094107761624,0.6636780401329614,0.8874007936507936,0.9880952380952381,0.8866699950074888,0.7786558421157047,0.7851734866259975,0.8833019901918814,0.7976764100037838,0.7786558421157047,0.8686755402564252,0.21917124092578888,0.969487153959866,0.8433832889639624,E:\Coding\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer2+GCSA_ce.pt
cb_focal_ce,success,60,46,0.7929268727831026,0.12673150835580022,0.8497023809523809,0.9875992063492064,0.8487269096355466,0.7598271966738602,0.75126633810743,0.848436755269925,0.7444139442741736,0.7598271966738602,0.8183018941833048,0.29855218529701233,0.9724937152910345,0.8357657035702589,E:\Coding\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer2+GCSA_cb_focal_ce.pt
ordinal_focal_mse,success,51,36,0.8079131623489653,0.41079043912782615,0.8655753968253969,0.9875992063492064,0.8647029455816275,0.7576595931033735,0.7620949557915903,0.8633454832903316,0.7674945995258913,0.7576595931033735,0.8453446953981455,0.2581128180027008,0.9725774511084737,0.827368703246088,E:\Coding\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer2+GCSA_ordinal_focal_mse.pt
sce,success,60,52,0.8045411381113053,1.3868297133968943,0.8834325396825397,0.9816468253968254,0.8826759860209685,0.7434110502038906,0.7786476410596193,0.8777970933398818,0.832931177040504,0.7434110502038906,0.8654188750800206,0.22316525876522064,0.9610911860047923,0.8115757452675211,E:\Coding\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer2+GCSA_sce.pt
gce,success,60,56,0.7686026947688376,0.1711065050343432,0.8763227513227514,0.9771825396825397,0.8776834747878183,0.7595497838220456,0.7754219354444079,0.8724406305561191,0.8008789213688109,0.7595497838220456,0.8450410924965961,0.24563154578208923,0.9527538691782623,0.800358255231721,E:\Coding\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer2+GCSA_gce.pt
dast,success,60,56,0.8012061824293747,0.8213932892632863,0.8829365079365079,0.9613095238095238,0.8821767348976535,0.7491291455143181,0.7683268914941046,0.8786308644583883,0.7931499861138709,0.7491291455143181,0.861665089980759,0.22965551912784576,0.9369821474078354,0.7817062347559787,E:\Coding\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer2+GCSA_dast.pt
pcol,success,60,55,0.8389486337770483,0.587226709225289,0.8817791005291006,0.9866071428571429,0.8831752371442836,0.7653333604152002,0.775500235855838,0.878905954290163,0.7947098240024731,0.7653333604152002,0.8677616502551782,0.22366450726985931,0.9714686983363945,0.8489024689505869,E:\Coding\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer2+GCSA_pcol.pt
aom,success,60,59,0.8220952738428092,0.5924292681775691,0.8913690476190477,0.9875992063492064,0.890664003994009,0.773949597575264,0.7824689729218784,0.8877714863348685,0.8015944049117918,0.773949597575264,0.875405684684256,0.2116824835538864,0.9726848697396354,0.8617602236803746,E:\Coding\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer2+GCSA_aom.pt
