run_tag,loss_name,status,dast_tau,dast_gamma,trained_epochs,best_epoch,best_valid_macro_f1,best_valid_loss,test_loss,test_top1,test_top3,test_acc,test_balanced_acc,test_macro_f1,test_weighted_f1,test_precision_macro,test_recall_macro,test_qwk,test_mae,test_ovr_roc_auc_macro,test_ovr_pr_auc_macro,checkpoint_path
dast_tune_tau1p5_gamma2,dast,success,1.5,2.0,60,57,0.8370858379223168,0.9284011767460749,0.9296325511402554,0.8763053467000835,0.9573412698412699,0.8761857214178732,0.7521603430836423,0.7877592802080914,0.8727196395895677,0.8357439353858008,0.7521603430836423,0.8616431028416477,0.23315027356147766,0.9537117270686201,0.824702559145574,E:\Paper\Computer-Vision-for-Medicine\HAM10000_Loss\checkpoints\best_ResNet_layer3+MECS_dast_dast_tune_tau1p5_gamma2.pt
