loss_name,status,trained_epochs,best_epoch,best_valid_macro_f1,test_loss,test_top1,test_top2,test_top3,test_acc,test_balanced_acc,test_macro_f1,test_weighted_f1,test_precision_macro,test_recall_macro,test_qwk,test_mae,test_ovr_roc_auc_macro,test_ovr_pr_auc_macro,checkpoint_path
pcol,success,38,28,0.98434101413008,0.11147339073600383,0.9695121951219512,1.0,1.0,0.968944099378882,0.9733201632990948,0.9703202893800681,0.9691619200327786,0.9676631910308022,0.9733201632990948,0.963428779108974,0.03105590119957924,0.9947051357487657,0.9907976290544479,E:\Paper\Computer-Vision-for-Medicine\chest-x-ray-image_Loss\checkpoints\best_ResNet_layer2+MECS_pcol.pt
