loss_name,status,trained_epochs,best_epoch,best_valid_macro_f1,test_loss,test_top1,test_top2,test_top3,test_acc,test_balanced_acc,test_macro_f1,test_weighted_f1,test_precision_macro,test_recall_macro,test_qwk,test_mae,test_ovr_roc_auc_macro,test_ovr_pr_auc_macro,checkpoint_path
ce,success,32,17,0.9825647316864625,0.12208764531320279,0.958079268292683,0.9992378048780488,1.0,0.9572981366459627,0.9500961936247365,0.9561615200852992,0.9572403420076425,0.9624671595358588,0.9500961936247365,0.9409711630038597,0.04503105580806732,0.9933685256610318,0.9866427469535998,E:\Paper\Computer-Vision-for-Medicine\chest-x-ray-image_Loss\checkpoints\best_ResNet_baseline_ce.pt
dast,success,50,35,0.9846393187586998,0.30074669202653376,0.961890243902439,0.9969512195121951,1.0,0.9611801242236024,0.9614815938646428,0.9630187418257136,0.9611710687297775,0.9645707477265901,0.9614815938646428,0.9514449025114019,0.03959627449512482,0.992900830128071,0.9859037685656764,E:\Paper\Computer-Vision-for-Medicine\chest-x-ray-image_Loss\checkpoints\best_ResNet_baseline_dast.pt
