loss_name,status,trained_epochs,best_epoch,best_valid_macro_f1,test_loss,test_top1,test_top2,test_top3,test_acc,test_balanced_acc,test_macro_f1,test_weighted_f1,test_precision_macro,test_recall_macro,test_qwk,test_mae,test_ovr_roc_auc_macro,test_ovr_pr_auc_macro,checkpoint_path
ce,success,37,22,0.9786285480336473,0.11489104772790154,0.9657012195121951,1.0,1.0,0.9650621118012422,0.9705462394155736,0.9678535085481691,0.9652141944072239,0.9653004394552496,0.9705462394155736,0.958915878205001,0.034937888383865356,0.9953645404699016,0.990894083132391,E:\Paper\Computer-Vision-for-Medicine\chest-x-ray-image_Loss\checkpoints\best_ResNet_layer3+MECS_ce.pt
