loss_name,status,trained_epochs,best_epoch,best_valid_macro_f1,test_loss,test_top1,test_top2,test_top3,test_acc,test_balanced_acc,test_macro_f1,test_weighted_f1,test_precision_macro,test_recall_macro,test_qwk,test_mae,test_ovr_roc_auc_macro,test_ovr_pr_auc_macro,checkpoint_path
pcol,success,46,31,0.9804097781976188,0.14924061858299664,0.9664634146341463,1.0,1.0,0.9658385093167702,0.9571942822840245,0.962368385884616,0.9658925110975594,0.9678736386619993,0.9571942822840245,0.9566001646062212,0.034937888383865356,0.9942140991416144,0.990251433318695,E:\Paper\Computer-Vision-for-Medicine\chest-x-ray-image_Loss\checkpoints\best_ResNet_layer3+GCSA_pcol.pt
