loss_name,status,trained_epochs,best_epoch,best_valid_macro_f1,test_loss,test_top1,test_top2,test_top3,test_acc,test_balanced_acc,test_macro_f1,test_weighted_f1,test_precision_macro,test_recall_macro,test_qwk,test_mae,test_ovr_roc_auc_macro,test_ovr_pr_auc_macro,checkpoint_path
pcol,success,20,10,0.9823021263239666,0.11379033822293688,0.9657012195121951,1.0,1.0,0.9650621118012422,0.9665762724371391,0.966230615834092,0.9650006784151314,0.9659120680867405,0.9665762724371391,0.9589355551776909,0.034937888383865356,0.9951804884711791,0.9913751070992926,E:\Paper\Computer-Vision-for-Medicine\chest-x-ray-image_Loss\checkpoints\best_ResNet_layer3+MDFA_pcol.pt
