run_tag,loss_name,status,dast_tau,dast_gamma,trained_epochs,best_epoch,best_valid_macro_f1,best_valid_loss,test_loss,test_top1,test_top2,test_acc,test_balanced_acc,test_macro_f1,test_weighted_f1,test_precision_macro,test_recall_macro,test_mae,test_qwk,test_ovr_roc_auc_macro,test_ovr_pr_auc_macro,checkpoint_path
dast_tune_tau1p5_gamma1,dast,success,1.5,1.0,38,23,0.9928369552004552,0.7918164100911882,0.8149902749061585,0.951875,0.97375,0.951875,0.951875,0.9507839952592624,0.9507839952592625,0.9561480300076791,0.951875,0.063125,0.9609213250517599,0.9861692708333334,0.9566729284502737,E:\Paper\Computer-Vision-for-Medicine\Brain_Tumor_MRI_Loss\checkpoints\best_ResNet_layer3+MECS_dast_dast_tune_tau1p5_gamma1.pt
