run_tag,loss_name,status,dast_tau,dast_gamma,trained_epochs,best_epoch,best_valid_macro_f1,best_valid_loss,test_loss,test_top1,test_top2,test_acc,test_balanced_acc,test_macro_f1,test_weighted_f1,test_precision_macro,test_recall_macro,test_mae,test_qwk,test_ovr_roc_auc_macro,test_ovr_pr_auc_macro,checkpoint_path
dast_tune_tau1p5_gamma1p5,dast,success,1.5,1.5,48,33,0.9964285714285714,0.6231959395938449,0.6466765928268433,0.955,0.97,0.955,0.9550000000000001,0.9539912901856755,0.9539912901856755,0.958287738118473,0.9550000000000001,0.06375,0.9581611570247934,0.9844005208333334,0.9542007092506417,E:\Paper\Computer-Vision-for-Medicine\Brain_Tumor_MRI_Loss\checkpoints\best_ResNet_layer3+MECS_dast_dast_tune_tau1p5_gamma1p5.pt
