run_tag,loss_name,status,dast_tau,dast_gamma,trained_epochs,best_epoch,best_valid_macro_f1,best_valid_loss,test_loss,test_top1,test_top2,test_acc,test_balanced_acc,test_macro_f1,test_weighted_f1,test_precision_macro,test_recall_macro,test_mae,test_qwk,test_ovr_roc_auc_macro,test_ovr_pr_auc_macro,checkpoint_path
dast_tune_tau1_gamma0,dast,success,1.0,0.0,39,24,0.9946296894118706,1.0641473995314703,1.142656341791153,0.95125,0.973125,0.95125,0.95125,0.9501974404151644,0.9501974404151645,0.9552415598543875,0.95125,0.065,0.9596273291925466,0.9832442708333334,0.9484357940244179,E:\Paper\Computer-Vision-for-Medicine\Brain_Tumor_MRI_Loss\checkpoints\best_ResNet_layer3+MECS_dast_dast_tune_tau1_gamma0.pt
