run_tag,loss_name,status,dast_tau,dast_gamma,trained_epochs,best_epoch,best_valid_macro_f1,best_valid_loss,test_loss,test_top1,test_top2,test_acc,test_balanced_acc,test_macro_f1,test_weighted_f1,test_precision_macro,test_recall_macro,test_mae,test_qwk,test_ovr_roc_auc_macro,test_ovr_pr_auc_macro,checkpoint_path
dast_tune_tau1_gamma1,dast,success,1.0,1.0,38,23,0.9946422420941179,0.5895053280724419,0.6336773121356964,0.954375,0.965,0.954375,0.9543750000000001,0.9534411662301533,0.9534411662301533,0.9576159934869588,0.9543750000000001,0.065625,0.9563758389261745,0.9856359374999999,0.9670890850507683,E:\Paper\Computer-Vision-for-Medicine\Brain_Tumor_MRI_Loss\checkpoints\best_ResNet_layer3+MECS_dast_dast_tune_tau1_gamma1.pt
