run_tag,loss_name,status,dast_tau,dast_gamma,trained_epochs,best_epoch,best_valid_macro_f1,best_valid_loss,test_loss,test_top1,test_top2,test_acc,test_balanced_acc,test_macro_f1,test_weighted_f1,test_precision_macro,test_recall_macro,test_mae,test_qwk,test_ovr_roc_auc_macro,test_ovr_pr_auc_macro,checkpoint_path
dast_tune_tau0p5_gamma1,dast,success,0.5,1.0,42,27,0.9946364339559725,0.17206447405947578,0.3056656327843666,0.95,0.974375,0.95,0.9500000000000001,0.9493909183148557,0.9493909183148557,0.954104076068407,0.9500000000000001,0.06625,0.9592152813629323,0.9841708333333333,0.9484463311118907,E:\Paper\Computer-Vision-for-Medicine\Brain_Tumor_MRI_Loss\checkpoints\best_ResNet_layer3+MECS_dast_dast_tune_tau0p5_gamma1.pt
