run_tag,loss_name,status,dast_tau,dast_gamma,trained_epochs,best_epoch,best_valid_macro_f1,best_valid_loss,test_loss,test_top1,test_top2,test_acc,test_balanced_acc,test_macro_f1,test_weighted_f1,test_precision_macro,test_recall_macro,test_mae,test_qwk,test_ovr_roc_auc_macro,test_ovr_pr_auc_macro,checkpoint_path
dast_tune_tau1p5_gamma2,dast,success,1.5,2.0,24,9,0.9928439751261564,0.489222957028283,0.5200987440347672,0.95625,0.968125,0.95625,0.95625,0.9553759775385395,0.9553759775385395,0.9588875723328336,0.95625,0.063125,0.9579896907216495,0.9890473958333333,0.9750425679352244,E:\Paper\Computer-Vision-for-Medicine\Brain_Tumor_MRI_Loss\checkpoints\best_ResNet_layer3+MECS_dast_dast_tune_tau1p5_gamma2.pt
