run_tag,loss_name,status,dast_tau,dast_gamma,trained_epochs,best_epoch,best_valid_macro_f1,best_valid_loss,test_loss,test_top1,test_top2,test_acc,test_balanced_acc,test_macro_f1,test_weighted_f1,test_precision_macro,test_recall_macro,test_mae,test_qwk,test_ovr_roc_auc_macro,test_ovr_pr_auc_macro,checkpoint_path
dast_tune_tau0p5_gamma0,dast,success,0.5,0.0,33,18,0.9964285714285714,0.6043584379884932,0.6993535959720611,0.955,0.97375,0.955,0.955,0.9540479158698425,0.9540479158698426,0.9581870219597004,0.955,0.064375,0.9574303405572755,0.9860255208333334,0.9581474433207476,E:\Paper\Computer-Vision-for-Medicine\Brain_Tumor_MRI_Loss\checkpoints\best_ResNet_layer3+MECS_dast_dast_tune_tau0p5_gamma0.pt
